Date,Open,High,Low,Close,Adj Close,Volume
2020-02-17,3090.000000,3130.000000,3077.000000,3129.500000,3129.287354,780
2020-02-18,3140.000000,3140.000000,3050.000000,3079.000000,3078.790771,2050
2020-02-19,3120.000000,3120.000000,3027.500000,3068.000000,3067.893311,1300
2020-02-20,3100.000000,3110.000000,2947.000000,2999.500000,2999.395508,3940
2020-02-21,3000.000000,3000.000000,2846.500000,2868.500000,2868.400146,3980
2020-02-26,2606.000000,2815.000000,2606.000000,2730.500000,2730.405029,4595
2020-02-27,2680.000000,2690.000000,2500.000000,2616.500000,2616.408936,4330
2020-02-28,2590.000000,2690.000000,2413.000000,2630.500000,2630.408447,5270
2020-03-02,2650.000000,2803.500000,2650.000000,2746.000000,2745.904297,4310
2020-03-03,2810.000000,2947.000000,2671.500000,2690.500000,2690.406250,4475
2020-03-04,2799.000000,2799.000000,2714.000000,2740.500000,2740.404541,2835
2020-03-05,2741.000000,2787.500000,2711.000000,2740.000000,2739.904541,3585
2020-03-06,2700.000000,2700.000000,2550.000000,2609.500000,2609.409180,3515
2020-03-09,2475.000000,2660.000000,2400.000000,2608.500000,2608.409180,6135
2020-03-10,2630.000000,2716.000000,2584.000000,2699.000000,2698.906006,5095
2020-03-11,2690.000000,2715.000000,2629.000000,2700.500000,2700.406006,6300
2020-03-12,2594.000000,2700.000000,2495.000000,2542.500000,2542.411377,4875
2020-03-13,2542.500000,2750.000000,2515.000000,2712.500000,2712.405518,5955
2020-03-16,2500.000000,2683.000000,2470.000000,2481.500000,2481.413574,2550
2020-03-17,2470.000000,2600.500000,2380.500000,2575.500000,2575.410400,1900
2020-03-18,2564.500000,2600.000000,2410.000000,2483.000000,2482.913574,2295
2020-03-19,2483.000000,2679.000000,2451.000000,2570.000000,2569.910645,2200
2020-03-20,2625.000000,2671.000000,2469.000000,2482.500000,2482.413574,1940
2020-03-25,2560.000000,2680.000000,2551.000000,2580.500000,2580.410156,3655
2020-03-26,2669.000000,2695.500000,2580.500000,2611.000000,2610.909180,2070
2020-03-27,2600.000000,2680.000000,2500.000000,2650.500000,2650.407715,3990
2020-03-30,2730.000000,2770.000000,2670.000000,2768.000000,2767.903564,2260
2020-04-01,2688.500000,2701.500000,2654.500000,2678.500000,2678.406738,1125
2020-04-02,2670.000000,2749.000000,2600.000000,2739.500000,2739.404541,1775
2020-04-03,2740.000000,2820.000000,2698.000000,2745.000000,2744.904541,2050
2020-04-06,2880.000000,3011.500000,2862.000000,3000.000000,2999.895508,2515
2020-04-07,3010.000000,3070.000000,2951.000000,2957.500000,2957.396973,6070
2020-04-08,2957.500000,3195.000000,2954.000000,3136.000000,3135.890869,7080
2020-04-13,3200.000000,3405.000000,3105.000000,3400.000000,3399.881592,9020
2020-04-14,3551.000000,3940.000000,3501.000000,3895.000000,3894.864502,7675
2020-04-15,3890.000000,4020.000000,3551.000000,3886.000000,3885.864746,6125
2020-04-16,3940.000000,4021.000000,3440.000000,3695.000000,3694.871338,24075
2020-04-17,3834.000000,3834.000000,3565.500000,3668.000000,3667.872314,5910
2020-04-20,3695.000000,3772.500000,3479.000000,3725.000000,3724.870361,5390
2020-04-21,3720.000000,3720.000000,3597.000000,3671.500000,3671.372314,5830
2020-04-22,3800.000000,3881.500000,3705.000000,3851.500000,3851.365967,14065
2020-04-23,3949.000000,4015.000000,3860.000000,3863.000000,3862.865479,9180
2020-04-24,3865.000000,3910.000000,3653.500000,3850.500000,3850.365967,33745
2020-04-27,3950.000000,4055.000000,3901.000000,4037.500000,4037.359375,5615
2020-04-28,4094.000000,4105.000000,3910.000000,4032.500000,4032.359619,10275
2020-04-29,4007.000000,4008.000000,3744.500000,3925.000000,3924.863281,19340
2020-04-30,4050.000000,4085.000000,3945.000000,4076.500000,4076.358154,15515
2020-05-04,4095.000000,4163.000000,4020.000000,4086.000000,4085.857666,9565
2020-05-05,4198.000000,4381.500000,4150.000000,4332.500000,4332.349121,10975
2020-05-06,4400.000000,4465.000000,4333.000000,4361.500000,4361.348145,12335
2020-05-07,4466.000000,4467.000000,4320.000000,4365.000000,4364.848145,9115
2020-05-08,4458.000000,4458.000000,4291.000000,4305.000000,4304.850098,8700
2020-05-11,4399.000000,4439.500000,4325.000000,4437.000000,4436.845703,11830
2020-05-12,4460.000000,4515.000000,4395.000000,4437.500000,4437.345703,16055
2020-05-13,4455.000000,4613.500000,4310.000000,4511.000000,4510.842773,4925
2020-05-14,4550.000000,4580.000000,4350.000000,4396.500000,4396.347168,10450
2020-05-15,4447.000000,4480.000000,4331.000000,4438.000000,4437.845703,18265
2020-05-18,4550.000000,4570.000000,4327.500000,4418.500000,4418.346191,14790
2020-05-19,4500.000000,4500.000000,4365.500000,4382.500000,4382.347656,7370
2020-05-20,4450.000000,4450.000000,4365.000000,4419.500000,4419.346191,8755
2020-05-21,4450.000000,4510.000000,4354.500000,4385.000000,4384.847168,5810
2020-05-22,4395.000000,4401.000000,4105.000000,4242.500000,4242.352539,7105
2020-05-26,4242.500000,4265.000000,3690.000000,4156.000000,4155.855469,7960
2020-05-27,4130.000000,4156.000000,3900.000000,4015.500000,4015.360107,6480
2020-05-28,4100.000000,4215.000000,4050.000000,4177.500000,4177.354492,3180
2020-05-29,4180.000000,4349.500000,4029.500000,4284.500000,4284.351074,7460
2020-06-01,4324.000000,4324.000000,4150.000000,4226.500000,4226.353027,8120
2020-06-02,4230.000000,4349.000000,4127.000000,4239.500000,4239.352539,11700
2020-06-03,4325.000000,4325.000000,4180.000000,4301.500000,4301.350098,7730
2020-06-04,4302.000000,4350.000000,4240.000000,4286.500000,4286.350586,3915
2020-06-05,4240.000000,4441.000000,4156.000000,4436.000000,4435.845703,6310
2020-06-08,4410.500000,4454.000000,4320.000000,4432.000000,4431.845703,4650
2020-06-09,4500.000000,4500.000000,4385.000000,4479.500000,4479.344238,4820
2020-06-10,4510.000000,4628.500000,4500.000000,4615.500000,4615.339355,8250
2020-06-11,4550.000000,4590.000000,4200.000000,4474.000000,4473.844238,9780
2020-06-12,4475.000000,4475.000000,4144.000000,4243.000000,4242.852539,11845
2020-06-16,4350.000000,4454.000000,4255.000000,4330.500000,4330.349121,5585
2020-06-17,4454.000000,4454.000000,4225.000000,4248.000000,4247.852051,8510
2020-06-18,4330.000000,4330.000000,4250.000000,4330.000000,4329.849121,5535
2020-06-19,4449.000000,4450.000000,4260.500000,4392.500000,4392.347168,4120
2020-06-22,4392.500000,4505.000000,4350.000000,4483.500000,4483.343750,5865
2020-06-23,4510.000000,4600.000000,4380.000000,4446.500000,4446.345215,7920
2020-06-24,4446.000000,4446.000000,4290.000000,4342.000000,4341.848633,5495
2020-06-25,4292.000000,4370.000000,4230.000000,4347.500000,4347.348633,3015
2020-06-26,4320.000000,4440.000000,4217.000000,4220.000000,4219.853027,2335
2020-06-29,4244.000000,4328.500000,4000.000000,4192.500000,4192.354004,5385
2020-06-30,4253.000000,4300.000000,4225.000000,4298.500000,4298.350586,5410
2020-07-01,4310.000000,4500.000000,4300.000000,4471.000000,4470.844238,8155
2020-07-02,4500.000000,4612.000000,4500.000000,4580.500000,4580.340332,5995
2020-07-03,4584.000000,4620.000000,4580.000000,4605.500000,4605.339844,2630
2020-07-06,4620.000000,4670.500000,4532.000000,4577.000000,4576.840820,5415
2020-07-07,4650.000000,4700.000000,4580.000000,4601.500000,4601.339844,3350
2020-07-08,4665.000000,4720.000000,4590.000000,4677.500000,4677.337402,5450
2020-07-13,4713.000000,4800.000000,4580.000000,4612.500000,4612.339355,7550
2020-07-14,4615.500000,4699.000000,4475.000000,4699.000000,4698.836426,3270
2020-07-15,4700.000000,4798.000000,4623.000000,4709.000000,4708.835938,2770
2020-07-16,4699.000000,4730.000000,4617.000000,4717.500000,4717.335938,3085
2020-07-17,4717.000000,4812.000000,4650.000000,4806.500000,4806.332520,9100
2020-07-20,4854.500000,5070.000000,4850.000000,5058.500000,5058.323730,6025
2020-07-21,5070.000000,5135.000000,4960.000000,4977.000000,4976.826660,8380
2020-07-22,5000.000000,5099.000000,4865.000000,4952.500000,4952.327637,7900
2020-07-23,5000.000000,5000.000000,4615.000000,4660.500000,4660.337891,10575
2020-07-24,4500.000000,4742.500000,4400.000000,4732.500000,4732.335449,9230
2020-07-27,4800.000000,4800.000000,4611.000000,4798.500000,4798.333008,5640
2020-07-28,4798.000000,4890.000000,4720.000000,4862.000000,4861.830566,4835
2020-07-29,4918.000000,4918.000000,4783.500000,4856.500000,4856.331055,3870
2020-07-30,4800.000000,4995.000000,4765.000000,4972.000000,4971.827148,4900
2020-07-31,4970.000000,5094.000000,4768.000000,5067.000000,5066.823730,9440
2020-08-03,5260.000000,5400.000000,5220.000000,5275.500000,5275.316406,21230
2020-08-04,5250.000000,5250.000000,4500.000000,5186.000000,5185.819336,10885
2020-08-05,5279.000000,5280.000000,5051.500000,5213.500000,5213.318359,6225
2020-08-06,5230.000000,5350.000000,5170.000000,5344.500000,5344.313965,4045
2020-08-07,5330.000000,5500.000000,5307.000000,5430.000000,5429.811035,8040
2020-08-10,5424.000000,5424.000000,5230.000000,5358.000000,5357.813477,5930
2020-08-11,5279.000000,5355.000000,5207.000000,5319.000000,5318.814941,5125
2020-08-12,5315.000000,5560.000000,5315.000000,5502.500000,5502.308594,7550
2020-08-13,5550.000000,5550.000000,5400.000000,5477.500000,5477.309570,4275
2020-08-14,5556.500000,5558.500000,5293.000000,5335.500000,5335.314453,10861
2020-08-18,5569.000000,5569.000000,5360.000000,5461.000000,5460.810059,3911
2020-08-19,5500.000000,5555.000000,5395.000000,5549.500000,5549.306641,4374
2020-08-20,5555.000000,5757.500000,5550.000000,5747.500000,5747.299805,5508
2020-08-21,5760.000000,5900.000000,5680.000000,5774.500000,5774.298828,8774
2020-08-24,5800.000000,5930.000000,5680.500000,5718.500000,5718.300781,8472
2020-08-25,5800.000000,5800.000000,5660.000000,5704.500000,5704.301270,3743
2020-08-26,5800.000000,5800.000000,5622.000000,5699.000000,5698.801758,7108
2020-08-27,5740.000000,5912.000000,5630.500000,5756.500000,5756.299805,10756
2020-08-28,5818.000000,5818.000000,5481.500000,5799.500000,5799.298340,6752
2020-08-31,5798.000000,5820.000000,5630.000000,5798.500000,5798.298340,4986
2020-09-01,5800.000000,5857.000000,5653.500000,5772.000000,5771.799316,4115
2020-09-02,5775.000000,5910.000000,5749.000000,5828.500000,5828.296875,5304
2020-09-03,5820.000000,5820.000000,5340.000000,5364.000000,5363.813477,9112
2020-09-04,5295.000000,5450.000000,4814.000000,5343.500000,5343.313965,17754
2020-09-07,5343.500000,5474.500000,5343.000000,5390.500000,5390.312500,1847
2020-09-08,5290.000000,5290.000000,4980.500000,5049.000000,5048.824219,8170
2020-09-09,5150.000000,5444.500000,5130.500000,5375.000000,5374.812988,5094
2020-09-10,5400.000000,5450.000000,5225.000000,5296.000000,5295.815430,8385
2020-09-11,5296.000000,5386.500000,5191.000000,5301.000000,5300.815430,6517
2020-09-14,5303.500000,5505.000000,5293.000000,5390.000000,5389.812500,2332
2020-09-15,5400.000000,5500.000000,5300.000000,5358.000000,5357.813477,4438
2020-09-16,5450.000000,5700.000000,5405.000000,5421.000000,5420.811523,5533
2020-09-17,5421.000000,5454.000000,5260.000000,5361.500000,5361.313477,5799
2020-09-18,5431.000000,5480.000000,5200.000000,5446.500000,5446.310547,3528
2020-09-21,5446.000000,5668.000000,5300.000000,5651.000000,5650.803223,2890
2020-09-22,5675.000000,6321.500000,5651.000000,6124.500000,6124.286621,7121
2020-09-23,6080.000000,6134.500000,5950.500000,6038.000000,6037.790039,21291
2020-09-24,6042.000000,6170.000000,5734.000000,5850.000000,5849.796387,6337
2020-09-25,5850.000000,6160.000000,5850.000000,6049.000000,6048.789551,8138
2020-09-28,6102.000000,6150.000000,5990.000000,6117.000000,6116.787109,10917
2020-09-29,6160.000000,6200.000000,6036.500000,6145.500000,6145.286133,10667
2020-09-30,6200.000000,6269.000000,6119.000000,6139.500000,6139.286133,11166
2020-10-01,6193.500000,6303.500000,6122.500000,6294.000000,6293.780762,12668
2020-10-02,6290.000000,6295.500000,6050.000000,6250.000000,6249.782227,15579
2020-10-05,6245.000000,6515.000000,6225.000000,6412.000000,6411.776855,10241
2020-10-06,6354.500000,6472.500000,6150.500000,6257.000000,6256.782227,6018
2020-10-07,6296.500000,6441.500000,6296.000000,6371.500000,6371.278320,4011
2020-10-08,6540.000000,6540.000000,6313.000000,6441.000000,6440.775879,4134
2020-10-09,6500.000000,6762.000000,6500.000000,6736.500000,6736.265625,10310
2020-10-13,6893.000000,7183.000000,6890.000000,7153.000000,7152.750977,7933
2020-10-14,7171.000000,7403.000000,7090.000000,7384.000000,7383.743164,6902
2020-10-15,7300.000000,7537.500000,7210.000000,7484.500000,7484.239258,12056
2020-10-16,7500.000000,7693.500000,7365.500000,7510.000000,7509.738770,8194
2020-10-19,7500.000000,7586.000000,7106.000000,7159.500000,7159.250977,10424
2020-10-20,7180.000000,7403.500000,6983.500000,7389.500000,7389.242676,8981
2020-10-21,7579.000000,7849.000000,7451.000000,7691.500000,7691.232422,5530
2020-10-22,3951.000000,4201.000000,3800.000000,4023.000000,4022.859863,22474
2020-10-23,4150.000000,4150.000000,3786.000000,4000.000000,3999.860840,18832
2020-10-26,3887.500000,3950.000000,3461.000000,3532.000000,3531.876953,23776
2020-10-27,3600.000000,3625.000000,3470.000000,3578.500000,3578.375488,23792
2020-10-28,3490.000000,3490.000000,3210.500000,3258.000000,3257.886475,28997
2020-10-29,3261.000000,3305.500000,3201.000000,3269.000000,3268.886230,10686
2020-10-30,3255.500000,3255.500000,3074.000000,3120.000000,3119.891357,12553
2020-11-02,3200.000000,3222.000000,3001.000000,3086.000000,3085.892578,22515
2020-11-03,3086.000000,3248.000000,3000.000000,3218.000000,3217.887939,25220
2020-11-04,3300.000000,3423.500000,3220.000000,3295.000000,3294.885254,17643
2020-11-05,3400.000000,3440.000000,3345.000000,3435.500000,3435.380371,8962
2020-11-06,3449.500000,3449.500000,3302.000000,3367.500000,3367.382813,4042
2020-11-09,3420.000000,3420.000000,3246.500000,3302.000000,3301.885010,7850
2020-11-10,3250.000000,3250.000000,3128.500000,3174.500000,3174.389404,21178
2020-11-11,3145.000000,3293.500000,3144.500000,3280.500000,3280.385742,5260
2020-11-12,3280.000000,3345.500000,3200.000000,3227.000000,3226.887695,7077
2020-11-13,3300.000000,3300.000000,3200.000000,3249.000000,3248.886963,5116
2020-11-16,3255.000000,3258.500000,3163.000000,3221.500000,3221.387939,12480
2020-11-17,3250.000000,3262.500000,3215.000000,3219.500000,3219.387939,7899
2020-11-18,3220.000000,3259.000000,3180.000000,3195.500000,3195.500000,5986
2020-11-19,3195.500000,3239.000000,3166.500000,3222.000000,3222.000000,5555
2020-11-20,3250.000000,3289.000000,3181.500000,3253.500000,3253.500000,6847
