Date,Open,High,Low,Close,Adj Close,Volume
2020-02-12,682.250000,687.500000,670.000000,677.500000,677.500000,7440
2020-02-13,687.500000,687.500000,673.750000,680.750000,680.750000,10000
2020-02-14,691.250000,691.250000,673.500000,676.500000,676.500000,14320
2020-02-17,676.750000,681.500000,675.250000,678.375000,678.375000,6280
2020-02-18,669.750000,669.750000,644.500000,653.500000,653.500000,33960
2020-02-19,662.750000,664.875000,653.750000,664.500000,664.500000,16320
2020-02-20,669.500000,670.000000,648.750000,651.500000,651.500000,13480
2020-02-21,653.750000,657.875000,622.875000,627.500000,627.500000,21400
2020-02-26,580.250000,598.000000,566.250000,589.250000,589.250000,53920
2020-02-27,577.500000,577.500000,552.500000,563.625000,563.625000,80040
2020-02-28,549.875000,566.250000,523.250000,554.750000,554.750000,101040
2020-03-02,557.750000,610.000000,557.750000,598.750000,598.750000,56800
2020-03-03,625.500000,637.500000,585.625000,592.500000,592.500000,78160
2020-03-04,602.750000,614.500000,600.000000,610.000000,610.000000,37840
2020-03-05,609.875000,610.750000,596.625000,603.750000,603.750000,47320
2020-03-06,591.000000,596.250000,569.875000,585.000000,585.000000,32960
2020-03-09,550.000000,587.500000,537.500000,577.125000,577.125000,93200
2020-03-10,606.375000,607.125000,570.875000,598.875000,598.875000,37240
2020-03-11,575.000000,610.875000,573.750000,607.875000,607.875000,54200
2020-03-12,596.250000,600.000000,550.000000,574.500000,574.500000,48320
2020-03-13,575.000000,603.750000,563.750000,597.125000,597.125000,64880
2020-03-16,568.750000,582.500000,550.000000,552.750000,552.750000,27320
2020-03-17,528.000000,572.375000,528.000000,560.125000,560.125000,23000
2020-03-18,537.500000,555.000000,528.000000,534.750000,534.750000,25880
2020-03-19,547.125000,565.000000,541.250000,550.125000,550.125000,63560
2020-03-20,562.500000,575.000000,521.375000,522.375000,522.375000,63360
2020-03-25,550.000000,568.750000,537.500000,550.000000,550.000000,32880
2020-03-26,545.500000,551.000000,528.750000,538.000000,538.000000,25280
2020-03-27,552.500000,552.500000,525.250000,544.375000,544.375000,25360
2020-03-30,550.000000,562.500000,537.500000,550.875000,550.875000,24120
2020-04-01,532.875000,533.000000,526.250000,530.250000,530.250000,8160
2020-04-02,530.000000,540.000000,522.000000,537.875000,537.875000,15520
2020-04-03,536.250000,550.000000,531.250000,536.000000,536.000000,14320
2020-04-06,566.250000,596.250000,560.750000,596.250000,596.250000,28800
2020-04-07,597.500000,612.500000,585.125000,588.500000,588.500000,34480
2020-04-08,589.000000,634.750000,589.000000,632.375000,632.375000,54240
2020-04-13,635.000000,703.000000,634.500000,700.250000,700.250000,49640
2020-04-14,735.000000,810.000000,726.750000,778.250000,778.250000,74760
2020-04-15,775.000000,794.625000,759.250000,788.750000,788.750000,117200
2020-04-16,793.750000,812.500000,716.250000,763.500000,763.500000,173000
2020-04-17,754.000000,760.875000,708.000000,724.875000,724.875000,62880
2020-04-20,724.000000,742.250000,709.000000,737.500000,737.500000,36800
2020-04-21,736.250000,739.125000,714.375000,733.500000,733.500000,30680
2020-04-22,750.000000,772.250000,738.375000,770.250000,770.250000,55560
2020-04-23,775.000000,797.375000,775.000000,775.500000,775.500000,48200
2020-04-24,786.125000,792.250000,748.500000,784.750000,784.750000,63320
2020-04-27,792.500000,819.500000,788.250000,817.500000,817.500000,31600
2020-04-28,820.250000,845.000000,801.750000,826.875000,826.875000,44600
2020-04-29,845.000000,845.000000,773.500000,797.000000,797.000000,73760
2020-04-30,824.000000,837.375000,800.000000,830.500000,830.500000,74120
2020-05-04,845.000000,849.875000,821.250000,835.625000,835.625000,61160
2020-05-05,845.000000,899.250000,845.000000,894.000000,894.000000,48120
2020-05-06,900.000000,920.625000,892.500000,897.750000,897.750000,49000
2020-05-07,905.000000,913.625000,889.875000,900.750000,900.750000,64120
2020-05-08,925.000000,925.000000,897.750000,903.750000,903.750000,51120
2020-05-11,922.000000,937.000000,909.875000,933.750000,933.750000,44480
2020-05-12,937.500000,967.500000,933.750000,947.500000,947.500000,58960
2020-05-13,948.000000,989.375000,927.500000,964.875000,964.875000,46160
2020-05-14,965.000000,972.500000,935.000000,941.625000,941.625000,82280
2020-05-15,949.750000,950.000000,918.250000,930.125000,930.125000,83080
2020-05-18,943.750000,961.250000,922.500000,937.375000,937.375000,63440
2020-05-19,940.000000,961.000000,927.750000,930.500000,930.500000,50120
2020-05-20,930.500000,952.500000,925.000000,949.750000,949.750000,36200
2020-05-21,962.500000,962.500000,936.750000,938.625000,938.625000,28480
2020-05-22,944.000000,945.875000,887.500000,908.250000,908.250000,48600
2020-05-26,907.500000,929.875000,875.000000,909.250000,909.250000,44560
2020-05-27,909.500000,945.000000,832.250000,886.250000,886.250000,46800
2020-05-28,900.000000,918.750000,875.000000,912.375000,912.375000,49480
2020-05-29,917.500000,937.000000,887.500000,922.375000,922.375000,64120
2020-06-01,937.500000,937.500000,892.625000,930.750000,930.750000,209720
2020-06-02,932.500000,932.500000,902.500000,930.000000,930.000000,72320
2020-06-03,928.750000,945.000000,903.750000,942.500000,942.500000,42480
2020-06-04,942.500000,942.625000,925.000000,942.625000,942.625000,108360
2020-06-05,950.000000,975.000000,937.500000,971.875000,971.875000,31960
2020-06-08,971.875000,986.250000,956.250000,985.000000,985.000000,29280
2020-06-09,987.500000,1019.619995,986.250000,1012.880005,1012.880005,39280
2020-06-10,1013.750000,1046.750000,1013.750000,1034.880005,1034.880005,58960
2020-06-11,1032.500000,1032.500000,955.875000,978.375000,978.375000,72640
2020-06-12,992.500000,1017.500000,928.875000,956.750000,956.750000,50000
2020-06-16,976.000000,1025.000000,957.500000,981.250000,981.250000,40000
2020-06-17,990.000000,1000.000000,953.750000,957.875000,957.875000,24800
2020-06-18,962.500000,985.000000,957.500000,965.000000,965.000000,38480
2020-06-19,987.500000,996.250000,947.500000,968.375000,968.375000,54840
2020-06-22,975.000000,1003.500000,975.000000,999.875000,999.875000,35880
2020-06-23,1017.500000,1023.750000,988.875000,1011.250000,1011.250000,81000
2020-06-24,1011.750000,1011.750000,953.750000,990.125000,990.125000,48000
2020-06-25,992.500000,992.500000,975.000000,987.000000,987.000000,46960
2020-06-26,975.000000,987.500000,950.000000,952.375000,952.375000,37480
2020-06-29,952.500000,967.500000,900.000000,951.875000,951.875000,47840
2020-06-30,956.750000,980.000000,952.500000,974.375000,974.375000,154080
2020-07-01,972.500000,999.875000,965.000000,990.000000,990.000000,21240
2020-07-02,990.000000,1021.250000,990.000000,1013.000000,1013.000000,212200
2020-07-03,1025.000000,1025.000000,1003.750000,1017.000000,1017.000000,13640
2020-07-06,1022.000000,1034.880005,955.500000,985.375000,985.375000,37800
2020-07-07,1020.000000,1037.500000,1000.250000,1027.880005,1027.880005,96040
2020-07-08,1048.750000,1052.500000,1028.750000,1047.250000,1047.250000,144120
2020-07-13,1055.250000,1099.880005,1055.250000,1072.500000,1072.500000,89640
2020-07-14,1074.750000,1104.250000,1045.000000,1098.880005,1098.880005,105040
2020-07-15,1112.500000,1127.619995,1087.500000,1112.880005,1112.880005,83200
2020-07-16,1110.750000,1122.500000,1087.500000,1119.880005,1119.880005,30040
2020-07-17,1125.000000,1145.880005,1107.250000,1142.000000,1142.000000,27120
2020-07-20,1149.750000,1187.619995,1141.750000,1183.500000,1183.500000,31280
2020-07-21,1187.500000,1212.500000,1152.500000,1156.750000,1156.750000,48880
2020-07-22,1167.500000,1180.619995,1125.250000,1136.000000,1136.000000,79400
2020-07-23,1143.250000,1143.250000,1050.500000,1073.619995,1073.619995,102280
2020-07-24,1037.250000,1094.250000,1014.250000,1081.500000,1081.500000,74240
2020-07-27,1113.750000,1123.500000,1087.500000,1112.500000,1112.500000,78560
2020-07-28,1116.250000,1118.750000,1092.500000,1118.119995,1118.119995,39080
2020-07-29,1117.500000,1137.119995,1091.250000,1128.619995,1128.619995,48880
2020-07-30,1135.000000,1175.000000,1093.750000,1168.119995,1168.119995,39480
2020-07-31,1226.500000,1324.750000,1225.000000,1314.000000,1314.000000,120040
2020-08-03,1325.250000,1417.380005,1303.380005,1335.619995,1335.619995,74880
2020-08-04,1337.250000,1344.380005,1250.000000,1338.880005,1338.880005,91880
2020-08-05,1343.750000,1350.000000,1295.000000,1348.000000,1348.000000,32640
2020-08-06,1347.250000,1412.500000,1347.250000,1403.000000,1403.000000,55280
2020-08-07,1400.000000,1442.119995,1400.000000,1423.619995,1423.619995,33600
2020-08-10,1430.000000,1472.500000,1412.500000,1458.880005,1458.880005,23720
2020-08-11,1460.000000,1460.000000,1413.880005,1423.619995,1423.619995,21040
2020-08-12,1431.250000,1500.000000,1431.250000,1489.880005,1489.880005,82680
2020-08-13,1537.500000,1537.500000,1488.750000,1506.250000,1506.250000,28960
2020-08-14,1518.119995,1518.119995,1442.500000,1467.500000,1467.500000,68004
2020-08-18,1512.250000,1512.250000,1466.250000,1493.119995,1493.119995,35708
2020-08-19,1524.000000,1538.750000,1500.000000,1535.500000,1535.500000,34656
2020-08-20,1547.500000,1587.500000,1547.500000,1583.750000,1583.750000,59292
2020-08-21,1636.500000,1687.000000,1613.880005,1683.380005,1683.380005,106812
2020-08-24,1725.000000,1749.500000,1656.380005,1682.880005,1682.880005,173452
2020-08-25,1682.000000,1682.000000,1625.000000,1653.119995,1653.119995,80108
2020-08-26,1675.000000,1675.000000,1581.619995,1626.119995,1626.119995,37544
2020-08-27,1626.250000,1650.000000,1564.000000,1574.619995,1574.619995,91572
2020-08-28,1575.000000,1600.000000,1505.500000,1582.000000,1582.000000,56420
2020-08-31,1662.500000,1690.000000,1616.500000,1679.000000,1679.000000,77338
2020-09-01,1788.000000,1788.000000,1671.000000,1705.500000,1705.500000,63046
2020-09-02,1700.000000,1700.000000,1618.000000,1651.000000,1651.000000,57889
2020-09-03,1630.000000,1630.000000,1487.500000,1501.000000,1501.000000,187170
2020-09-04,1440.000000,1539.000000,1330.000000,1523.500000,1523.500000,170816
2020-09-07,1560.000000,1575.000000,1523.500000,1542.500000,1542.500000,27550
2020-09-08,1490.000000,1490.000000,1380.000000,1397.000000,1397.000000,146476
2020-09-09,1414.500000,1500.000000,1414.500000,1487.500000,1487.500000,131626
2020-09-10,1525.000000,1540.000000,1441.000000,1468.500000,1468.500000,124673
2020-09-11,1469.000000,1469.000000,1420.000000,1447.500000,1447.500000,96070
2020-09-14,1500.000000,1510.000000,1466.000000,1506.000000,1506.000000,166355
2020-09-15,1530.000000,1553.500000,1440.000000,1499.000000,1499.000000,146463
2020-09-16,1521.000000,1550.000000,1474.500000,1481.500000,1481.500000,62077
2020-09-17,1480.000000,1489.000000,1420.000000,1439.000000,1439.000000,87077
2020-09-18,1461.500000,1499.000000,1402.500000,1478.000000,1478.000000,207864
2020-09-21,1484.000000,1580.000000,1422.000000,1538.500000,1538.500000,291859
2020-09-22,1570.000000,1650.000000,1514.000000,1643.000000,1643.000000,355367
2020-09-23,1642.000000,1650.000000,1608.000000,1621.500000,1621.500000,157573
2020-09-24,1620.000000,1650.000000,1520.000000,1558.000000,1558.000000,199890
2020-09-25,1600.000000,1640.000000,1570.000000,1625.000000,1625.000000,123668
2020-09-28,1650.000000,1675.000000,1609.500000,1671.000000,1671.000000,165211
2020-09-29,1671.000000,1692.000000,1645.000000,1687.500000,1687.500000,118786
2020-09-30,1687.500000,1729.500000,1687.500000,1699.000000,1699.000000,172565
2020-10-01,1724.000000,1724.000000,1681.000000,1718.000000,1718.000000,106271
2020-10-02,1698.000000,1718.500000,1657.000000,1713.500000,1713.500000,84322
2020-10-05,1723.500000,1779.000000,1720.000000,1774.000000,1774.000000,121642
2020-10-06,1775.000000,1778.000000,1722.000000,1726.500000,1726.500000,91376
2020-10-07,1765.000000,1765.000000,1735.500000,1752.000000,1752.000000,120364
2020-10-08,1765.000000,1780.000000,1746.000000,1773.000000,1773.000000,98442
2020-10-09,1780.000000,1839.500000,1780.000000,1819.000000,1819.000000,219683
2020-10-13,1895.000000,1967.000000,1895.000000,1928.000000,1928.000000,393844
2020-10-14,1930.000000,2023.500000,1930.000000,2006.500000,2006.500000,111133
2020-10-15,2000.000000,2067.000000,1970.000000,2060.500000,2060.500000,169578
2020-10-16,2095.500000,2100.000000,2000.000000,2005.000000,2005.000000,204358
2020-10-19,2036.000000,2050.000000,1915.000000,1934.500000,1934.500000,205857
2020-10-20,1936.000000,2030.000000,1892.000000,2010.000000,2010.000000,127760
2020-10-21,2012.000000,2144.000000,2012.000000,2102.000000,2102.000000,144117
2020-10-22,2110.000000,2153.000000,2060.500000,2132.500000,2132.500000,139169
2020-10-23,2145.000000,2155.000000,2000.000000,2085.000000,2085.000000,411119
2020-10-26,2082.000000,2083.000000,1886.500000,1919.000000,1919.000000,465712
2020-10-27,1929.000000,1994.500000,1905.000000,1937.000000,1937.000000,130541
2020-10-28,1900.000000,1900.000000,1777.000000,1781.500000,1781.500000,128856
2020-10-29,1781.500000,1868.000000,1781.500000,1855.500000,1855.500000,103508
2020-10-30,1759.000000,1759.000000,1657.000000,1678.500000,1678.500000,189804
2020-11-02,1678.000000,1678.500000,1600.000000,1630.500000,1630.500000,110102
2020-11-03,1630.500000,1722.000000,1630.500000,1703.000000,1703.000000,55012
2020-11-04,1760.000000,1789.500000,1729.000000,1742.500000,1742.500000,96223
2020-11-05,1772.000000,1825.000000,1771.500000,1819.000000,1819.000000,60859
2020-11-06,1810.000000,1815.000000,1759.000000,1783.500000,1783.500000,159714
2020-11-09,1790.000000,1830.000000,1770.000000,1777.000000,1777.000000,76782
2020-11-10,1750.000000,1765.000000,1696.500000,1758.500000,1758.500000,108743
2020-11-11,1760.000000,1805.000000,1743.000000,1797.000000,1797.000000,133381
2020-11-12,1815.000000,1830.000000,1758.000000,1771.500000,1771.500000,156379
2020-11-13,1773.000000,1792.500000,1748.000000,1767.000000,1767.000000,151902
2020-11-16,1778.000000,1810.000000,1741.000000,1794.000000,1794.000000,75324
2020-11-17,1798.000000,1814.000000,1770.500000,1807.500000,1807.500000,140567
2020-11-18,1810.000000,1818.500000,1775.000000,1805.500000,1805.500000,107681
2020-11-19,1799.500000,1807.000000,1753.500000,1798.500000,1798.500000,103531
2020-11-20,1810.000000,1815.000000,1790.000000,1806.500000,1806.500000,68557
